gene,n_rows_train,mutated_cell_rate_train,token_total_train,tokens_per_row_mean_train,tokens_per_row_median_train,tokens_per_row_p95_train,complex_token_fraction_train,n_rows_test,mutated_cell_rate_test,token_total_test,tokens_per_row_mean_test,tokens_per_row_median_test,tokens_per_row_p95_test,complex_token_fraction_test,mutated_cell_rate_diff,token_mean_ratio_test_over_train,complex_fraction_diff,token_total_ratio_test_over_train,abs_shift_score
HLA-F,6201,0.0043541364296081275,28,0.004515400741815836,0.0,0.0,0.0,2546,0.014139827179890024,38,0.014925373134328358,0.0,0.0,0.0,0.009785690750281895,3.3054371002132195,0.0,1.3571428571428572,0.7765171760664629
MVB12A,6201,0.003386550556361877,21,0.003386550556361877,0.0,0.0,0.0,2546,0.00589159465828751,26,0.01021209740769835,0.0,0.0,0.07692307692307693,0.0025050441019256325,3.0154864773874985,0.07692307692307693,1.2380952380952381,0.7764394455021054
GLO1,6201,0.002257700370907918,16,0.002580228995323335,0.0,0.0,0.0,2546,0.007462686567164179,19,0.007462686567164179,0.0,0.0,0.10526315789473684,0.005204986196256261,2.892257462686567,0.10526315789473684,1.1875,0.7763102774362907
RASA2,6201,0.01032091598129334,75,0.012094823415578132,0.0,0.0,0.0,2546,0.022780832678711706,100,0.03927729772191673,0.0,0.0,0.01,0.012459916697418366,3.2474469756480753,0.01,1.3333333333333333,0.7756308269620713
GPX7,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.00589159465828751,15,0.00589159465828751,0.0,0.0,0.06666666666666667,0.003956422911795009,3.0444815396700706,0.06666666666666667,1.25,0.7748292781793763
CYB5R3,6201,0.004515400741815836,30,0.004837929366231253,0.0,0.0,0.0,2546,0.007069913589945012,41,0.01610369206598586,0.0,0.0,0.0,0.0025545128481291755,3.328633150039277,0.0,1.3666666666666667,0.7746591547315156
PAXIP1,6201,0.009192065795839382,66,0.010643444605708756,0.0,0.0,0.0,2546,0.02749410840534171,72,0.028279654359780047,0.0,0.0,0.1527777777777778,0.018302042609502328,2.657002070984789,0.1527777777777778,1.0909090909090908,0.7745763453014433
MATN2,6201,0.013707466537655217,97,0.01564263828414772,0.0,0.0,0.0,2546,0.032992930086410056,127,0.04988216810683425,0.0,0.0,0.015748031496062992,0.01928546354875484,3.188859014747208,0.015748031496062992,1.309278350515464,0.7743146998192261
RRAGD,6201,0.0038703434929850023,26,0.0041928721174004195,0.0,0.0,0.0,2546,0.012175962293794187,31,0.012175962293794187,0.0,0.0,0.0967741935483871,0.008305618800809185,2.9039670070699133,0.0967741935483871,1.1923076923076923,0.773925849246475
ACAA1,6201,0.004515400741815836,28,0.004515400741815836,0.0,0.0,0.0,2546,0.011390416339355853,38,0.014925373134328358,0.0,0.0,0.0,0.0068750155975400165,3.3054371002132195,0.0,1.3571428571428572,0.773606500913721
DAPK2,6201,0.005482986615062087,43,0.006934365424931463,0.0,0.0,0.0,2546,0.015710919088766692,54,0.021209740769835034,0.0,0.0,0.05555555555555555,0.010227932473704605,3.0586419189243497,0.05555555555555555,1.255813953488372,0.7734847223964467
IL15,6201,0.002580228995323335,16,0.002580228995323335,0.0,0.0,0.0,2546,0.004713275726630008,19,0.007462686567164179,0.0,0.0,0.10526315789473684,0.002133046731306673,2.892257462686567,0.10526315789473684,1.1875,0.7732383379713411
CANT1,6201,0.005321722302854378,35,0.005644250927269795,0.0,0.0,0.0,2546,0.018460329929300863,47,0.018460329929300863,0.0,0.0,0.0,0.013138607626446485,3.270643025474133,0.0,1.3428571428571427,0.7717558344152136
SGCG,6201,0.00725689404934688,52,0.008385744234800839,0.0,0.0,0.0,2546,0.01335428122545169,62,0.024351924587588374,0.0,0.0,0.0967741935483871,0.00609738717610481,2.9039670070699133,0.0967741935483871,1.1923076923076923,0.7717176176217706
PPM1G,6201,0.004031607805192711,28,0.004515400741815836,0.0,0.0,0.0,2546,0.013747054202670856,35,0.013747054202670856,0.0,0.0,0.05714285714285714,0.009715446397478145,3.0444815396700706,0.05714285714285714,1.25,0.77106449214125
SLC27A5,6201,0.009998387356877922,65,0.010482180293501049,0.0,0.0,0.0,2546,0.020816967792615867,82,0.03220738413197172,0.0,0.0,0.04878048780487805,0.010818580435737945,3.0725844461901017,0.04878048780487805,1.2615384615384615,0.7707296846724841
RPS6,6201,0.0027414933075310434,18,0.002902757619738752,0.0,0.0,0.0,2546,0.009033778476040848,23,0.009033778476040848,0.0,0.0,0.043478260869565216,0.006292285168509805,3.1121366849960723,0.043478260869565216,1.2777777777777777,0.7705661335931492
DUSP2,6201,0.002580228995323335,18,0.002902757619738752,0.0,0.0,0.0,2546,0.00864100549882168,23,0.009033778476040848,0.0,0.0,0.043478260869565216,0.006060776503498346,3.1121366849960723,0.043478260869565216,1.2777777777777777,0.7703346249281376
ECHS1,6201,0.00306402193194646,20,0.0032252862441541686,0.0,0.0,0.0,2546,0.010604870384917517,27,0.010604870384917517,0.0,0.0,0.0,0.007540848452971057,3.288040062843676,0.0,1.35,0.7702234346317981
SDC2,6201,0.0043541364296081275,27,0.0043541364296081275,0.0,0.0,0.0,2546,0.013747054202670856,35,0.013747054202670856,0.0,0.0,0.02857142857142857,0.009392917773062729,3.1572401152134066,0.02857142857142857,1.2962962962962963,0.7696685860451709
CD8A,6201,0.0043541364296081275,29,0.004676665054023544,0.0,0.0,0.0,2546,0.013747054202670856,39,0.015318146111547526,0.0,0.0,0.0,0.009392917773062729,3.275442208196766,0.0,1.3448275862068966,0.7691332747661034
MAL,6201,0.002580228995323335,17,0.0027414933075310434,0.0,0.0,0.0,2546,0.006284367635506678,23,0.009033778476040848,0.0,0.0,0.0,0.0037041386401833426,3.2952035488193707,0.0,1.3529411764705883,0.7680559044352522
RALA,6201,0.002580228995323335,17,0.0027414933075310434,0.0,0.0,0.0,2546,0.0054988216810683424,14,0.0054988216810683424,0.0,0.0,0.35714285714285715,0.0029185926857450075,2.0057760731943994,0.35714285714285715,0.8235294117647058,0.7674500645427078
FOXO4,6201,0.006773101112723754,46,0.007418158361554588,0.0,0.0,0.0,2546,0.01610369206598586,59,0.023173605655930872,0.0,0.0,0.03389830508474576,0.009330590953262104,3.1239027972266813,0.03389830508474576,1.2826086956521738,0.7668817113323706
DEPTOR,6201,0.0059667795516852125,41,0.006611836800516046,0.0,0.0,0.0,2546,0.014532600157109192,55,0.021602513747054203,0.0,0.0,0.0,0.00856582060542398,3.267248481597149,0.0,1.3414634146341464,0.7663878758807007
ERGIC3,6201,0.0038703434929850023,26,0.0041928721174004195,0.0,0.0,0.0,2546,0.009033778476040848,35,0.013747054202670856,0.0,0.0,0.0,0.0051634349830558465,3.278672427336999,0.0,1.3461538461538463,0.7656590353721472
ADAMTS1,6201,0.01225608772778584,82,0.013223673601032092,0.0,0.0,0.0,2546,0.04006284367635507,103,0.040455616653574236,0.0,0.0,0.02912621359223301,0.02780675594856923,3.059332669131876,0.02912621359223301,1.2560975609756098,0.7648043818758306
ARG1,6201,0.003709079180777294,23,0.003709079180777294,0.0,0.0,0.0,2546,0.006677140612725845,31,0.012175962293794187,0.0,0.0,0.0,0.002968061431948551,3.2827453123399026,0.0,1.3478260869565217,0.7644151129554192
KALRN,6201,0.04370262860828899,398,0.06418319625866796,0.0,0.0,0.0,2546,0.06559308719560095,518,0.20345640219952868,0.0,1.0,0.007722007722007722,0.021890458587311958,3.169932537787129,0.007722007722007722,1.3015075376884422,0.7643651434405212
IL2,6201,0.002580228995323335,17,0.0027414933075310434,0.0,0.0,0.0,2546,0.007855459544383346,20,0.007855459544383346,0.0,0.0,0.1,0.0052752305490600115,2.8653943902777135,0.1,1.1764705882352942,0.7641917682916308
SMC1A,6201,0.012901144976616674,83,0.0133849379132398,0.0,0.0,0.0,2546,0.02788688138256088,110,0.04320502749410841,0.0,0.0,0.0,0.014985736405944207,3.2278840420598343,0.0,1.3253012048192772,0.763540197285793
GAA,6201,0.009998387356877922,65,0.010482180293501049,0.0,0.0,0.0,2546,0.03220738413197172,84,0.032992930086410056,0.0,0.0,0.011904761904761904,0.022208996775093796,3.147525530243519,0.011904761904761904,1.2923076923076924,0.7634784767575128
PARVA,6201,0.003386550556361877,22,0.0035478148685695854,0.0,0.0,0.045454545454545456,2546,0.011390416339355853,29,0.011390416339355853,0.0,0.0,0.034482758620689655,0.008003865782993976,3.2105441691066203,-0.010971786833855801,1.3181818181818181,0.7634203677181786
FOS,6201,0.003709079180777294,23,0.003709079180777294,0.0,0.0,0.0,2546,0.010997643362136685,28,0.010997643362136685,0.0,0.0,0.07142857142857142,0.007288564181359391,2.9650602821134604,0.07142857142857142,1.2173913043478262,0.7630910135807347
UQCRH,6201,0.001128850185453959,7,0.001128850185453959,0.0,0.0,0.0,2546,0.0015710919088766694,8,0.003142183817753339,0.0,0.0,0.125,0.0004422417234227103,2.783525979126922,0.125,1.1428571428571428,0.7629514347194399
SYCP1,6201,0.016771488469601678,134,0.02160941783583293,0.0,0.0,0.0,2546,0.04399057344854674,165,0.06480754124116261,0.0,0.0,0.04242424242424243,0.02721908497894506,2.9990415166899207,0.04242424242424243,1.2313432835820894,0.7625508584219554
MTHFR,6201,0.009675858732462506,67,0.010804708917916465,0.0,0.0,0.0,2546,0.018853102906520033,81,0.03181461115475255,0.0,0.0,0.07407407407407407,0.009177244174057526,2.94451348911374,0.07407407407407407,1.208955223880597,0.7624297609624954
TYRO3,6201,0.011127237542331882,75,0.012094823415578132,0.0,0.0,0.0,2546,0.021602513747054203,93,0.03652788688138256,0.0,0.0,0.053763440860215055,0.010475276204722321,3.02012568735271,0.053763440860215055,1.24,0.7624047041577902
SLC29A3,6201,0.008547008547008548,59,0.009514594420254797,0.0,0.0,0.0,2546,0.01767478397486253,76,0.029850746268656716,0.0,0.0,0.02631578947368421,0.009127775427853983,3.137364027321022,0.02631578947368421,1.2881355932203389,0.7623552610173918
PDE6B,6201,0.01451378809869376,107,0.0172552814062248,0.0,0.0,0.0,2546,0.029065200314218383,139,0.054595443833464256,0.0,0.0,0.014388489208633094,0.014551412215524624,3.1639845533767463,0.014388489208633094,1.2990654205607477,0.7622651620463528
CA2,6201,0.005482986615062087,40,0.006450572488308337,0.0,0.0,0.05,2546,0.012568735271013355,53,0.020816967792615867,0.0,0.0,0.05660377358490566,0.007085748655951268,3.227150432050275,0.006603773584905659,1.325,0.7620704510047467
TRIM14,6201,0.003709079180777294,24,0.0038703434929850023,0.0,0.0,0.0,2546,0.012568735271013355,32,0.012568735271013355,0.0,0.0,0.0,0.008859656090236062,3.2474469756480757,0.0,1.3333333333333333,0.7620305663548893
PRKAR2B,6201,0.005805515239477504,38,0.00612804386389292,0.0,0.0,0.0,2546,0.018853102906520033,49,0.0192458758837392,0.0,0.0,0.02040816326530612,0.013047587667042528,3.1406230619754414,0.02040816326530612,1.2894736842105263,0.76115484494763
LAT2,6201,0.003386550556361877,22,0.0035478148685695854,0.0,0.0,0.0,2546,0.010997643362136685,28,0.010997643362136685,0.0,0.0,0.03571428571428571,0.007611092805774808,3.0998357494822537,0.03571428571428571,1.2727272727272727,0.7611251097660208
RAD23B,6201,0.005321722302854378,38,0.00612804386389292,0.0,0.0,0.0,2546,0.007855459544383346,51,0.020031421838177535,0.0,0.0,0.0,0.002533737241528968,3.2688117583826024,0.0,1.3421052631578947,0.7607220684705784
MYLK,6201,0.030962747943880018,243,0.03918722786647315,0.0,0.0,0.0,2546,0.05420267085624509,301,0.11822466614296936,0.0,1.0,0.03986710963455149,0.023239922912365072,3.0169183323150333,0.03986710963455149,1.2386831275720165,0.7604748766409023
BCL2A1,6201,0.002902757619738752,19,0.00306402193194646,0.0,0.0,0.0,2546,0.009426551453260016,24,0.009426551453260016,0.0,0.0,0.041666666666666664,0.006523793833521264,3.0765287137718613,0.041666666666666664,1.263157894736842,0.7602891007678626
GADD45B,6201,0.001451378809869376,10,0.0016126431220770843,0.0,0.0,0.0,2546,0.004713275726630008,12,0.004713275726630008,0.0,0.0,0.08333333333333333,0.003261896916760632,2.922702278083268,0.08333333333333333,1.2,0.7602288226492573
IER2,6201,0.0016126431220770843,10,0.0016126431220770843,0.0,0.0,0.0,2546,0.004713275726630008,12,0.004713275726630008,0.0,0.0,0.08333333333333333,0.003100632604552924,2.922702278083268,0.08333333333333333,1.2,0.7600675583370495
PEX14,6201,0.004999193678438961,34,0.005482986615062087,0.0,0.0,0.0,2546,0.01728201099764336,45,0.01767478397486253,0.0,0.0,0.0,0.0122828173192044,3.2235686890624278,0.0,1.3235294117647058,0.7598160683527165
CREBBP,6201,0.03854217061764231,290,0.04676665054023545,0.0,0.0,0.0034482758620689655,2546,0.08326787117046347,353,0.13864886095836607,0.0,2.0,0.0339943342776204,0.04472570055282116,2.964695126906303,0.030546058415551434,1.217241379310345,0.7595535394686794
KIT,6201,0.02144815352362522,160,0.02580228995323335,0.0,0.0,0.0,2546,0.029850746268656716,210,0.08248232521602514,0.0,0.0,0.009523809523809525,0.008402592745031495,3.196705616653574,0.009523809523809525,1.3125,0.7590790622263884
POLR3C,6201,0.005644250927269795,36,0.005805515239477504,0.0,0.0,0.0,2546,0.011390416339355853,48,0.018853102906520033,0.0,0.0,0.0,0.005746165412086058,3.2474469756480757,0.0,1.3333333333333333,0.7589170756767393
SUV39H1,6201,0.004999193678438961,33,0.005321722302854378,0.0,0.0,0.0,2546,0.010604870384917517,44,0.01728201099764336,0.0,0.0,0.0,0.005605676706478556,3.2474469756480753,0.0,1.3333333333333333,0.7587765869711316
NOG,6201,0.002257700370907918,15,0.0024189646831156266,0.0,0.0,0.0,2546,0.007855459544383346,20,0.007855459544383346,0.0,0.0,0.0,0.0055977591734754275,3.2474469756480753,0.0,1.3333333333333333,0.7587686694381284
AGXT,6201,0.006773101112723754,54,0.008708272859216255,0.0,0.0,0.0,2546,0.02631578947368421,68,0.02670856245090338,0.0,0.0,0.029411764705882353,0.019542688360960455,3.067033254778738,0.029411764705882353,1.2592592592592593,0.7587210761329393
ASL,6201,0.007418158361554588,48,0.0077406869859700045,0.0,0.0,0.0,2546,0.012961508248232521,64,0.02513747054202671,0.0,0.0,0.0,0.005543349886677934,3.2474469756480757,0.0,1.3333333333333333,0.7587142601513311
KIF5A,6201,0.014675052410901468,108,0.01741654571843251,0.0,0.0,0.0,2546,0.032992930086410056,132,0.051846032992930086,0.0,0.0,0.05303030303030303,0.01831787767550859,2.9768263943440694,0.05303030303030303,1.2222222222222223,0.7586851130032545
NOL8,6201,0.01225608772778584,87,0.014029995162070633,0.0,0.0,0.0,2546,0.023959151610369208,115,0.045168892380204245,0.0,0.0,0.0,0.011703063882583367,3.2194517430993854,0.0,1.3218390804597702,0.7582610842335655
CTHRC1,6201,0.00306402193194646,21,0.003386550556361877,0.0,0.0,0.0,2546,0.007855459544383346,28,0.010997643362136685,0.0,0.0,0.0,0.004791437612436886,3.2474469756480753,0.0,1.3333333333333333,0.7579623478770898
ADAM10,6201,0.0075794226737622965,48,0.0077406869859700045,0.0,0.0,0.0,2546,0.015710919088766692,61,0.023959151610369208,0.0,0.0,0.03278688524590164,0.008131496415004396,3.0952228986645722,0.03278688524590164,1.2708333333333333,0.7575923488329513
LXN,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.006284367635506678,16,0.006284367635506678,0.0,0.0,0.0,0.004349195889014177,3.2474469756480757,0.0,1.3333333333333333,0.7575201061536674
CCL24,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.006284367635506678,16,0.006284367635506678,0.0,0.0,0.0,0.004349195889014177,3.2474469756480757,0.0,1.3333333333333333,0.7575201061536674
SERPINE2,6201,0.006289308176100629,46,0.007418158361554588,0.0,0.0,0.0,2546,0.014139827179890024,61,0.023959151610369208,0.0,0.0,0.0,0.007850519003789394,3.2297978073021625,0.0,1.326086956521739,0.7568575306674289
IFITM2,6201,0.001451378809869376,9,0.001451378809869376,0.0,0.0,0.0,2546,0.004713275726630008,12,0.004713275726630008,0.0,0.0,0.0,0.003261896916760632,3.2474469756480757,0.0,1.3333333333333333,0.7564328071814138
NINJ1,6201,0.001451378809869376,9,0.001451378809869376,0.0,0.0,0.0,2546,0.004713275726630008,12,0.004713275726630008,0.0,0.0,0.0,0.003261896916760632,3.2474469756480757,0.0,1.3333333333333333,0.7564328071814138
LCP2,6201,0.008547008547008548,58,0.009353330108047089,0.0,0.0,0.0,2546,0.02788688138256088,73,0.028672427336999214,0.0,0.0,0.0273972602739726,0.019339872835552333,3.0654779640815883,0.0273972602739726,1.2586206896551724,0.7561212689772012
SCN1B,6201,0.0041928721174004195,28,0.004515400741815836,0.0,0.0,0.0,2546,0.009033778476040848,33,0.012961508248232521,0.0,0.0,0.09090909090909091,0.004840906358640429,2.870511165974638,0.09090909090909091,1.1785714285714286,0.7559893992582952
LMNB1,6201,0.005482986615062087,37,0.0059667795516852125,0.0,0.0,0.0,2546,0.010997643362136685,45,0.01767478397486253,0.0,0.0,0.06666666666666667,0.005514656747074598,2.962198254814123,0.06666666666666667,1.2162162162162162,0.7558331289529832
TDO2,6201,0.004999193678438961,35,0.005644250927269795,0.0,0.0,0.0,2546,0.015710919088766692,42,0.016496465043205028,0.0,0.0,0.07142857142857142,0.010711725410327732,2.922702278083268,0.07142857142857142,1.2,0.7557738892380624
IL12A,6201,0.0041928721174004195,27,0.0043541364296081275,0.0,0.0,0.0,2546,0.006677140612725845,36,0.014139827179890024,0.0,0.0,0.0,0.002484268495325425,3.2474469756480757,0.0,1.3333333333333333,0.7556551787599787
G6PD,6201,0.00725689404934688,47,0.0075794226737622965,0.0,0.0,0.0,2546,0.013747054202670856,61,0.023959151610369208,0.0,0.0,0.01639344262295082,0.006490160153323976,3.1610787050191376,0.01639344262295082,1.297872340425532,0.755510766967145
UQCRC1,6201,0.003709079180777294,24,0.0038703434929850023,0.0,0.0,0.0,2546,0.011390416339355853,29,0.011390416339355853,0.0,0.0,0.06896551724137931,0.007681337158578559,2.9429988216810687,0.06896551724137931,1.2083333333333333,0.7554412298972811
COX7B,6201,0.0009675858732462506,6,0.0009675858732462506,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.0,0.0021745979445070883,3.2474469756480757,0.0,1.3333333333333333,0.7553455082091604
MPC1,6201,0.0009675858732462506,6,0.0009675858732462506,0.0,0.0,0.0,2546,0.003142183817753339,8,0.003142183817753339,0.0,0.0,0.0,0.0021745979445070883,3.2474469756480757,0.0,1.3333333333333333,0.7553455082091604
TRAF1,6201,0.005805515239477504,40,0.006450572488308337,0.0,0.0,0.0,2546,0.012175962293794187,53,0.020816967792615867,0.0,0.0,0.0,0.0063704470543166835,3.227150432050275,0.0,1.325,0.7547513758182064
ST6GALNAC2,6201,0.0038703434929850023,25,0.004031607805192711,0.0,0.0,0.0,2546,0.012961508248232521,33,0.012961508248232521,0.0,0.0,0.0,0.00909116475524752,3.214972505891595,0.0,1.32,0.754587052707703
SPARCL1,6201,0.008708272859216255,64,0.01032091598129334,0.0,0.0,0.0,2546,0.01767478397486253,79,0.031029065200314218,0.0,0.0,0.05063291139240506,0.008966511115646275,3.0064255204241945,0.05063291139240506,1.234375,0.7543516943255917
MT3,6201,0.0004837929366231253,3,0.0004837929366231253,0.0,0.0,0.0,2546,0.0015710919088766694,4,0.0015710919088766694,0.0,0.0,0.0,0.0010872989722535442,3.2474469756480757,0.0,1.3333333333333333,0.7542582092369068
EXOSC10,6201,0.008547008547008548,58,0.009353330108047089,0.0,0.0,0.0,2546,0.022388059701492536,69,0.027101335428122545,0.0,0.0,0.07246376811594203,0.013841051154483988,2.8975065687894466,0.07246376811594203,1.1896551724137931,0.7534946460442165
ALDH9A1,6201,0.00516045799064667,34,0.005482986615062087,0.0,0.0,0.0,2546,0.010997643362136685,45,0.01767478397486253,0.0,0.0,0.0,0.005837185371490015,3.2235686890624278,0.0,1.3235294117647058,0.7533704364050021
MCEE,6201,0.002902757619738752,18,0.002902757619738752,0.0,0.0,0.0,2546,0.008248232521602514,21,0.008248232521602514,0.0,0.0,0.09523809523809523,0.005345474901863762,2.841516103692066,0.09523809523809523,1.1666666666666667,0.7533034969290759
ITGB5,6201,0.010643444605708756,75,0.012094823415578132,0.0,0.0,0.0,2546,0.018067556952081697,95,0.03731343283582089,0.0,0.0,0.031578947368421054,0.007424112346372941,3.0850746268656715,0.031578947368421054,1.2666666666666666,0.753195875810516
PEX16,6201,0.0035478148685695854,23,0.003709079180777294,0.0,0.0,0.0,2546,0.011390416339355853,29,0.011390416339355853,0.0,0.0,0.034482758620689655,0.007842601470786267,3.070955292188941,0.034482758620689655,1.2608695652173914,0.7530558669701931
